state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,new_votes_relevant,new_votes_formatted,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg,counties_partition,total_votes_count
Virginia (EV: 13),13:03.5,Biden,Trump,2319262,1927765,391497,262903,1185,1162,"1,162",0.828743546,0.171256454,2384,2584,1.255892651,0.00486029,0.159129797,"{'Alleghany': 8, 'Clarke': 13, 'King and Queen': 8, 'Richmond City': 1156}",4316361
Virginia (EV: 13),15:15.7,Biden,Trump,2318299,1927566,390733,264088,2876,2810,"2,810",0.875088968,0.124911032,2383,2584,1.251032362,0.012099023,0.15431888,"{'Gloucester': 49, 'King and Queen': 3, 'Norton': 4, 'Richmond City': 2820}",4315176
Virginia (EV: 13),04:22.0,Biden,Trump,2315840,1927215,388625,266964,119,119,119,0.151260504,0.848739496,2382,2584,1.238933338,0.000171489,0.848739496,"{'Galax': 1, 'Roanoke': 18, 'Surry': 100}",4312300
Virginia (EV: 13),28:22.1,Biden,Trump,2315822,1927114,388708,267083,0,0,0,0,0,2382,2584,1.238761849,0.238761849,,{},4312181
Vermont (EV: 3),30:03.8,Biden,Trump,242841,112591,130250,-333,86,134,134,0.865671642,0.134328358,275,275,0,0,0.114501741,{'Bennington': 133},367761
Vermont (EV: 3),16:43.7,Biden,Trump,242725,112573,130152,-247,243,266,266,0.680451128,0.319548872,269,275,0,0,0.114356164,"{'Addison': 10, 'Chittenden': 111, 'Franklin': 38, 'Orange': 22, 'Rutland': 38, 'Washington': 24}",367675
Vermont (EV: 3),40:44.5,Biden,Trump,242544,112488,130056,-4,465,0,0,0,0,269,275,0,-146.4515186,0.111321174,{'Chittenden': 465},367432
Vermont (EV: 3),30:04.8,Biden,Trump,242544,112488,130056,461,16789,16670,"16,670",0.918596281,0.081403719,269,275,146.4515186,142.4695706,0.111321174,{'Chittenden': 16789},366967
Vermont (EV: 3),45:43.8,Biden,Trump,227231,111131,116100,17250,2,1,1,1,0,269,275,3.98194792,0.000433645,0.49086758,"{'Addison': 1, 'Washington': 1}",350178
Vermont (EV: 3),35:05.7,Biden,Trump,227230,111131,116099,17252,9,0,0,0,0,269,275,3.981514275,0.001815285,0.491241432,{'Grand Isle': 9},350176
Vermont (EV: 3),55:45.8,Biden,Trump,227230,111131,116099,17261,76,1,1,0,1,269,275,3.97969899,0.015224074,0.491241432,"{'Addison': 5, 'Chittenden': 64, 'Washington': 6, 'Windsor': 1}",350167
Vermont (EV: 3),55:33.0,Biden,Trump,227230,111130,116100,17337,13,0,0,0,0,269,275,3.964474916,0.00259586,0.490853659,{'Bennington': 13},350091
Vermont (EV: 3),27:15.9,Biden,Trump,227230,111130,116100,17350,22,0,0,0,0,269,275,3.961879056,0.004384143,0.490853659,{'Bennington': 22},350078
Vermont (EV: 3),52:58.2,Biden,Trump,227230,111130,116100,17372,17,2,2,1,0,269,275,3.957494912,0.003439652,0.490853659,"{'Franklin': 14, 'Washington': 3}",350056
Vermont (EV: 3),33:35.0,Biden,Trump,227228,111130,116098,17389,1,1,1,1,0,269,275,3.954055261,0.000228373,0.491603053,{'Washington': 1},350039
Vermont (EV: 3),28:48.6,Biden,Trump,227227,111130,116097,17390,21,11,11,1,0,269,275,3.953826888,0.004492628,0.49197861,"{'Bennington': 1, 'Washington': 20}",350038
Vermont (EV: 3),56:14.3,Biden,Trump,227216,111130,116086,17411,559,540,540,0.468518519,0.531481481,269,275,3.94933426,0.106320989,0.49614792,"{'Caledonia': 539, 'Orange': 20}",350017
Vermont (EV: 3),41:18.7,Biden,Trump,226963,110843,116120,17970,2,0,0,0,0,268,275,3.843013272,0.000372025,0.470976253,{'Rutland': 2},349458
Vermont (EV: 3),16:47.7,Biden,Trump,226963,110843,116120,17972,5,0,0,0,0,268,275,3.842641247,0.000929699,0.470976253,{'Lamoille': 5},349456
Vermont (EV: 3),04:22.0,Biden,Trump,226963,110843,116120,17977,8,0,0,0,0,268,275,3.841711548,0.001486444,0.470976253,{'Washington': 8},349451
Vermont (EV: 3),37:07.2,Biden,Trump,226963,110843,116120,17985,29,23,23,0.826086957,0.173913043,268,275,3.840225104,0.005808076,0.470976253,"{'Addison': 6, 'Orange': 23}",349443
Vermont (EV: 3),52:05.6,Biden,Trump,226944,110839,116105,18014,244,208,208,0.596153846,0.403846154,268,275,3.834417028,0.045694572,0.480272109,"{'Addison': 218, 'Chittenden': 1, 'Orange': 25}",349414
Vermont (EV: 3),17:08.8,Biden,Trump,226820,110755,116065,18258,6,6,6,0.666666667,0.333333333,267,275,3.788722455,0.001137047,0.510436433,{'Washington': 6},349170
Vermont (EV: 3),56:36.9,Biden,Trump,226816,110753,116063,18264,539,521,521,0.487523992,0.512476008,267,275,3.787585409,0.093883054,0.512476008,{'Bennington': 539},349164
Vermont (EV: 3),28:22.1,Biden,Trump,226562,110486,116076,18803,0,0,0,0,0,266,275,3.693702354,2.693702354,,{},348625
Washington (EV: 12),48:31.3,Biden,Trump,2351933,1567926,784007,-333830,58,56,56,0.303571429,0.696428571,7428,7436,0,0,0.5337,{'Lincoln': 58},4024253
Washington (EV: 12),22:08.0,Biden,Trump,2351916,1567887,784029,-333772,5117,4808,"4,808",0.425332779,0.574667221,7428,7436,0,0,0.533333333,"{'Klickitat': 309, 'Walla Walla': 4808}",4024195
Washington (EV: 12),00:45.5,Biden,Trump,2349871,1565124,784747,-328655,2815,2674,"2,674",0.53328347,0.46671653,7418,7436,0,0,0.523466667,{'Snohomish': 741},4019078
Washington (EV: 12),49:46.6,Biden,Trump,2348445,1563876,784569,-325840,1673,1595,"1,595",0.476489028,0.523510972,7418,7436,0,0,0.527566667,"{'Benton': 532, 'Clallam': 391, 'Clark': 439, 'Cowlitz': 50, 'Kitsap': 261, 'Thurston': 2074}",4016263
Washington (EV: 12),09:26.4,Biden,Trump,2347685,1563041,784644,-324167,2738,2663,"2,663",0.518212542,0.481787458,7418,7436,0,0,0.527066667,"{'Grays Harbor': 1212, 'Yakima': 1526}",4014590
Washington (EV: 12),29:24.4,Biden,Trump,2346305,1561758,784547,-321429,267,254,254,0.401574803,0.598425197,7418,7436,0,0,0.530133333,{'Grant': 267},4011852
Washington (EV: 12),13:22.8,Biden,Trump,2346203,1561606,784597,-321162,543,522,522,0.446360153,0.553639847,7418,7436,0,0,0.529433333,{'Douglas': 543},4011585
Washington (EV: 12),23:05.1,Biden,Trump,2345970,1561317,784653,-320619,1377,1314,"1,314",0.567732116,0.432267884,7418,7436,0,0,0.528766667,{'Pierce': 1377},4011042
Washington (EV: 12),25:23.0,Biden,Trump,2345224,1560749,784475,-319242,5066,4898,"4,898",0.181298489,0.818701511,7418,7436,0,0,0.5308,{'Stevens': 5066},4009665
Washington (EV: 12),49:34.9,Biden,Trump,2344336,1556739,787597,-314176,2175,2105,"2,105",0.74584323,0.25415677,7408,7436,0,0,0.456566667,{'King': 2175},4004599
Washington (EV: 12),14:54.8,Biden,Trump,2342766,1556204,786562,-312001,1745,1622,"1,622",0.533292232,0.466707768,7408,7436,0,0,0.4643,{'Pierce': 1745},4002424
Washington (EV: 12),51:34.7,Biden,Trump,2341901,1555447,786454,-310256,0,0,0,0,0,7408,7436,0,0,0.474266667,{},4000679
Washington (EV: 12),23:42.3,Biden,Trump,2341901,1555447,786454,-310256,0,0,0,0,0,7408,7436,0,0,0.474266667,{},4000679
Washington (EV: 12),16:21.9,Biden,Trump,2341901,1555447,786454,-310256,616,591,591,0.394247039,0.605752961,7405,7436,0,0,0.474266667,{'Klickitat': 616},4000679
Washington (EV: 12),57:02.0,Biden,Trump,2341668,1555089,786579,-309640,3810,3647,"3,647",0.587057856,0.412942144,7404,7436,0,0,0.4755,"{'Clark': 1192, 'Snohomish': 2618}",4000063
Washington (EV: 12),49:41.3,Biden,Trump,2339527,1553583,785944,-305830,12568,11919,"11,919",0.487037503,0.512962497,7404,7436,0,0,0.492233333,"{'Clallam': 1288, 'Franklin': 642, 'Kitsap': 299, 'Skagit': 6690, 'Thurston': 2799, 'Whatcom': 850}",3996253
Washington (EV: 12),24:41.9,Biden,Trump,2333722,1547469,786253,-293262,5152,4891,"4,891",0.483745655,0.516254345,7397,7436,0,0,0.481333333,"{'Benton': 199, 'Cowlitz': 232, 'Grant': 2413, 'Jefferson': 608, 'Spokane': 1700}",3983685
Washington (EV: 12),54:22.4,Biden,Trump,2331356,1544944,786412,-288110,7778,7416,"7,416",0.63592233,0.36407767,7397,7436,0,0,0.481466667,"{'King': 4692, 'Pierce': 1789, 'Whitman': 1297}",3978533
Washington (EV: 12),46:42.8,Biden,Trump,2326640,1542244,784396,-280332,3576,3465,"3,465",0.332467532,0.667532468,7393,7436,0,0,0.538033333,{'Okanogan': 3576},3970755
Washington (EV: 12),38:41.4,Biden,Trump,2325488,1539931,785557,-276756,8236,8001,"8,001",0.517060367,0.482939633,7359,7436,0,0,0.532833333,{'Yakima': 8236},3967179
Washington (EV: 12),24:54.0,Biden,Trump,2321351,1536067,785284,-268520,1147,1112,"1,112",0.645683453,0.354316547,7350,7436,0,0,0.568133333,{'Whitman': 1147},3958943
Washington (EV: 12),56:52.6,Biden,Trump,2320633,1535673,784960,-267373,212,196,196,0.397959184,0.602040816,7346,7436,0,0,0.565666667,{'Cowlitz': 212},3957796
Washington (EV: 12),37:15.6,Biden,Trump,2320555,1535555,785000,-267161,483,464,464,0.342672414,0.657327586,7346,7436,0,0,0.5636,{'Klickitat': 483},3957584
Washington (EV: 12),11:30.8,Biden,Trump,2320396,1535250,785146,-266678,7729,7314,"7,314",0.501503965,0.498496035,7345,7436,0,0,0.5579,"{'Clallam': 3434, 'Clark': 1246, 'Snohomish': 3049}",3957101
Washington (EV: 12),51:18.1,Biden,Trump,2316728,1531604,785124,-258949,5083,4779,"4,779",0.456580875,0.543419125,7342,7436,0,0,0.5621,"{'Kitsap': 581, 'Lewis': 420, 'Skamania': 182, 'Spokane': 218, 'Thurston': 3682}",3949372
Washington (EV: 12),02:51.8,Biden,Trump,2314546,1529007,785539,-253866,164,156,156,0.403846154,0.596153846,7342,7436,0,0,0.5639,{'Jefferson': 164},3944289
Washington (EV: 12),51:44.9,Biden,Trump,2314483,1528914,785569,-253702,16396,15799,"15,799",0.377239066,0.622760934,7342,7436,0,0,0.5637,"{'Benton': 213, 'Grant': 8963, 'Pierce': 2866, 'Skagit': 4354}",3944125
Washington (EV: 12),43:49.3,Biden,Trump,2308523,1519075,789448,-237306,2344,2265,"2,265",0.71214128,0.28785872,7317,7436,0,0,0.4957,{'King': 2344},3927729
Washington (EV: 12),36:23.2,Biden,Trump,2306910,1518423,788487,-234962,7601,7340,"7,340",0.474114441,0.525885559,7317,7436,0,0,0.5068,{'Yakima': 7601},3925385
Washington (EV: 12),30:22.6,Biden,Trump,2303430,1514563,788867,-227361,12556,12224,"12,224",0.442981021,0.557018979,7303,7436,0,0,0.484433333,{'Yakima': 12556},3917784
Washington (EV: 12),03:56.6,Biden,Trump,2298015,1507754,790261,-214805,18837,18080,"18,080",0.565486726,0.434513274,7278,7436,0,0,0.486566667,"{'King': 9284, 'Skagit': 9553}",3905228
Washington (EV: 12),44:48.3,Biden,Trump,2287791,1499898,787893,-195968,3217,3064,"3,064",0.478785901,0.521214099,7260,7436,0,0,0.5538,{'Thurston': 3217},3886391
Washington (EV: 12),11:20.7,Biden,Trump,2286324,1498301,788023,-192751,222,215,215,0.702325581,0.297674419,7260,7436,0,0,0.564866667,{'Cowlitz': 222},3883174
Washington (EV: 12),38:15.4,Biden,Trump,2286173,1498237,787936,-192529,4612,4206,"4,206",0.364717071,0.635282929,7260,7436,0,0,0.567266667,{'Kittitas': 4612},3882952
Washington (EV: 12),24:13.3,Biden,Trump,2284639,1495565,789074,-187917,13604,13154,"13,154",0.457123308,0.542876692,7258,7436,0,0,0.566466667,"{'Thurston': 7232, 'Walla Walla': 6451}",3878340
Washington (EV: 12),40:56.2,Biden,Trump,2278626,1488424,790202,-174313,8266,8008,"8,008",0.464535465,0.535464535,7236,7436,0,0,0.551066667,{'Skagit': 8266},3864736
Washington (EV: 12),28:19.2,Biden,Trump,2274906,1484136,790770,-166047,15406,14635,"14,635",0.370276734,0.629723266,7221,7436,0,0,0.518033333,{'Clark': 15406},3856470
Washington (EV: 12),23:52.5,Biden,Trump,2269487,1474920,794567,-150641,24336,22914,"22,914",0.58837392,0.41162608,7221,7436,0,0,0.4593,"{'King': 8431, 'Kitsap': 4041, 'Snohomish': 11864}",3841064
Washington (EV: 12),05:24.7,Biden,Trump,2256005,1465488,790517,-126305,12273,11953,"11,953",0.386513846,0.613486154,7221,7436,0,0,0.596466667,"{'Adams': 1631, 'Chelan': 9427, 'Clallam': 1376}",3816728
Washington (EV: 12),50:26.4,Biden,Trump,2251385,1458155,793230,-114032,8353,7755,"7,755",0.396131528,0.603868472,7198,7436,0,0,0.574933333,{'Spokane': 8353},3804455
Washington (EV: 12),43:16.4,Biden,Trump,2248313,1453472,794841,-105679,10117,9779,"9,779",0.419572553,0.580427447,7198,7436,0,0,0.571866667,"{'Douglas': 2303, 'Island': 1028, 'Okanogan': 4890, 'Pacific': 1303, 'Whatcom': 631}",3796102
Washington (EV: 12),06:00.5,Biden,Trump,2244210,1447796,796414,-95562,1627,1580,"1,580",0.606962025,0.393037975,7137,7436,0,0,0.596133333,{'Jefferson': 1627},3785985
Washington (EV: 12),51:37.7,Biden,Trump,2243251,1447175,796076,-93935,1031,960,960,0.442708333,0.557291667,7134,7436,0,0,0.6159,{'Benton': 1031},3784358
Washington (EV: 12),47:09.1,Biden,Trump,2242826,1446640,796186,-92904,651,622,622,0.638263666,0.361736334,7134,7436,0,0,0.622666667,{'San Juan': 651},3783327
Washington (EV: 12),43:16.5,Biden,Trump,2242429,1446415,796014,-92253,22458,21665,"21,665",0.40798523,0.59201477,7133,7436,0,0,0.6311,"{'Grays Harbor': 7726, 'Pierce': 7114, 'Yakima': 7719}",3782676
Washington (EV: 12),14:55.5,Biden,Trump,2233590,1433589,800001,-69795,2273,2225,"2,225",0.355505618,0.644494382,7109,7436,0,0,0.615166667,{'Asotin': 2325},3760218
Washington (EV: 12),58:52.0,Biden,Trump,2232799,1432155,800644,-67522,109,116,116,0.431034483,0.568965517,7105,7436,0,0,0.6071,{'Ferry': 125},3757945
Washington (EV: 12),25:45.2,Biden,Trump,2232749,1432089,800660,-67413,7800,7694,"7,694",0.231349103,0.768650897,7105,7436,0,0,0.607,{'Stevens': 7858},3757836
Washington (EV: 12),58:12.2,Biden,Trump,2230969,1426175,804794,-59613,1783,1780,"1,780",0.521910112,0.478089888,7089,7436,0,0,0.547333333,{'Whitman': 1879},3750036
Washington (EV: 12),39:41.1,Biden,Trump,2230040,1425324,804716,-57830,3321,3107,"3,107",0.321853878,0.678146122,7083,7436,0,0,0.550766667,{'Cowlitz': 3321},3748253
Washington (EV: 12),07:55.2,Biden,Trump,2229040,1423217,805823,-54509,43265,40710,"40,710",0.463940064,0.536059936,7083,7436,0,0,0.536059936,{'Pierce': 43265},3744932
Washington (EV: 12),57:28.8,Biden,Trump,2210153,1401394,808759,-11244,20456,19466,"19,466",0.384567965,0.615432035,7083,7436,0,-45.81652297,0.579733333,{'Clark': 20456},3701667
Washington (EV: 12),22:40.3,Biden,Trump,2202667,1389414,813253,9212,27241,25512,"25,512",0.486280966,0.513719034,7083,7436,45.81652297,33.85477412,0.527833333,"{'Snohomish': 18337, 'Thurston': 8904}",3681211
Washington (EV: 12),10:47.9,Biden,Trump,2190261,1376308,813953,36453,694,671,671,0.290611028,0.709388972,7066,7436,11.96174885,0.210251485,0.583533333,{'Klickitat': 694},3653970
Washington (EV: 12),50:53.5,Biden,Trump,2190066,1375832,814234,37147,2105,1964,"1,964",0.464867617,0.535132383,7064,7436,11.75149737,0.601588819,0.575266667,{'Island': 2105},3653276
Washington (EV: 12),46:52.6,Biden,Trump,2189153,1374781,814372,39252,11583,10797,"10,797",0.351393906,0.648606094,7064,7436,11.14990855,2.394229557,0.562433333,{'Spokane': 11583},3651171
Washington (EV: 12),35:53.7,Biden,Trump,2185359,1367778,817581,50835,1013,960,960,0.614583333,0.385416667,7064,7436,8.75567899,0.163476553,0.4511,{'Whatcom': 1013},3639588
Washington (EV: 12),11:13.1,Biden,Trump,2184769,1367408,817361,51848,12033,11289,"11,289",0.367437328,0.632562672,7064,7436,8.592202437,1.50024447,0.449633333,"{'Benton': 10711, 'Franklin': 1322}",3638575
Washington (EV: 12),01:17.4,Biden,Trump,2180621,1360267,820354,63881,70527,66679,"66,679",0.660747762,0.339252238,7055,7436,7.091957966,3.54082328,0.339252238,{'King': 70527},3626542
Washington (EV: 12),51:41.2,Biden,Trump,2136563,1337646,798917,134408,8765,8602,"8,602",0.399906998,0.600093002,6943,7436,3.551134686,0.180615516,0.622066667,{'Yakima': 8765},3556015
Washington (EV: 12),45:38.0,Biden,Trump,2133123,1332484,800639,143173,7758,7138,"7,138",0.406836649,0.593163351,6927,7436,3.37051917,0.143024146,0.600266667,{'Kitsap': 7758},3547250
Washington (EV: 12),01:29.8,Biden,Trump,2130219,1328250,801969,150931,249,250,250,0.284,0.716,6927,7436,3.227495024,0.004125599,0.5928,{'Wahkiakum': 256},3539492
Washington (EV: 12),37:23.8,Biden,Trump,2130148,1328071,802077,151180,297,280,280,0.289285714,0.710714286,6927,7436,3.223369424,0.004939822,0.592066667,{'Skamania': 297},3539243
Washington (EV: 12),29:17.3,Biden,Trump,2130067,1327872,802195,151477,279,264,264,0.189393939,0.810606061,6927,7436,3.218429602,0.00444304,0.591333333,{'Lincoln': 279},3538946
Washington (EV: 12),24:54.8,Biden,Trump,2130017,1327658,802359,151756,117,112,112,0.107142857,0.892857143,6927,7436,3.213986562,0.001793371,0.589733333,{'Garfield': 125},3538667
Washington (EV: 12),39:36.2,Biden,Trump,2130005,1327558,802447,151873,6756,6459,"6,459",0.287815451,0.712184549,6926,7436,3.212193191,0.106642404,0.588766667,{'Cowlitz': 6756},3538550
Washington (EV: 12),58:35.5,Biden,Trump,2128146,1322958,805188,158629,3109,3037,"3,037",0.477774119,0.522225881,6921,7436,3.105550787,0.049656603,0.571033333,{'Skagit': 3109},3531794
Washington (EV: 12),59:02.5,Biden,Trump,2126695,1321372,805323,161738,1961,2066,"2,066",0.298644724,0.701355276,6915,7436,3.055894183,0.028008904,0.581933333,{'Lewis': 2181},3528685
Washington (EV: 12),43:11.2,Biden,Trump,2126078,1319923,806155,163699,14959,14992,"14,992",0.475920491,0.524079509,6915,7436,3.02788528,0.209584915,0.576933333,"{'Franklin': 2228, 'Thurston': 13499}",3526724
Washington (EV: 12),24:21.8,Biden,Trump,2118943,1312066,806877,178658,14346,14961,"14,961",0.370095582,0.629904418,6890,7436,2.818300365,0.161981501,0.597733333,"{'Island': 1804, 'Spokane': 14143}",3511765
Washington (EV: 12),21:51.2,Biden,Trump,2113406,1302642,810764,193004,42690,43003,"43,003",0.434248773,0.565751227,6883,7436,2.656318864,0.378246583,0.565751227,"{'Clark': 16091, 'Grant': 3488, 'Snohomish': 25439}",3497419
Washington (EV: 12),03:41.7,Biden,Trump,2094732,1278313,816419,235694,3849,3717,"3,717",0.360774818,0.639225182,6819,7436,2.278072281,0.026352338,0.514766667,{'Mason': 3989},3454729
Washington (EV: 12),02:56.3,Biden,Trump,2093391,1275937,817454,239543,9203,10857,"10,857",0.442479506,0.557520494,6819,7436,2.251719943,0.062231943,0.479066667,{'Pierce': 11488},3450880
Washington (EV: 12),00:02.1,Biden,Trump,2088587,1269884,818703,248746,7543,7746,"7,746",0.557965401,0.442034599,6807,7436,2.189488,0.051522952,0.404433333,{'Whatcom': 8296},3441677
Washington (EV: 12),55:33.0,Biden,Trump,2084265,1266460,817805,256289,2856,2876,"2,876",0.347009736,0.652990264,6807,7436,2.137965048,0.016308669,0.381,{'Clallam': 3008},3434134
Washington (EV: 12),44:49.8,Biden,Trump,2083267,1264582,818685,259145,198,258,258,0.554263566,0.445736434,6803,7436,2.121656379,0.001293502,0.352066667,{'San Juan': 279},3431278
Washington (EV: 12),16:49.3,Biden,Trump,2083124,1264467,818657,259343,79703,76433,"76,433",0.648738111,0.351261889,6803,7436,2.120362877,0.415339067,0.351261889,{'King': 79703},3431080
Washington (EV: 12),59:26.3,Biden,Trump,2033539,1237619,795920,339046,1613,1535,"1,535",0.513355049,0.486644951,6620,7436,1.70502381,0.005767496,0.619615865,{'Jefferson': 1613},3351377
Washington (EV: 12),49:45.3,Biden,Trump,2032751,1236872,795879,340659,7241,7247,"7,247",0.401269491,0.598730509,6618,7436,1.699256314,0.022849266,0.627825597,"{'Klickitat': 1179, 'Yakima': 6209}",3349764
Washington (EV: 12),41:34.1,Biden,Trump,2029843,1232533,797310,347900,8403,8450,"8,450",0.291360947,0.708639053,6604,7436,1.676407048,0.022664407,0.639795629,{'Benton': 8884},3342523
Washington (EV: 12),14:43.5,Biden,Trump,2027381,1226545,800836,356303,459,472,472,0.120762712,0.879237288,6582,7436,1.653742641,0.000969276,0.576322968,{'Lincoln': 485},3334120
Washington (EV: 12),54:27.4,Biden,Trump,2027324,1226130,801194,356762,9165,8542,"8,542",0.444626551,0.555373449,6579,7436,1.652773366,0.027545305,0.559875762,"{'Kitsap': 8693, 'Skamania': 506}",3333661
Washington (EV: 12),32:34.9,Biden,Trump,2023526,1221386,802140,365927,159,151,151,0.185430464,0.814569536,6567,7436,1.62522806,0.000355507,0.814569536,{'Pend Oreille': 159},3324496
Washington (EV: 12),28:22.1,Biden,Trump,2023498,1221263,802235,366086,0,0,0,0,0,6567,7436,1.624872553,0.624872553,,{},3324337
Wisconsin (EV: 10),35:43.3,Biden,Trump,1630619,1610073,20546,64,-167,16,16,0.625,0.375,3661,3661,163.8132508,163.8132508,0.690273843,"{'Oconto': 1, 'Ozaukee': 33}",3297174
Wisconsin (EV: 10),19:23.0,Biden,Trump,1630609,1610067,20542,-103,12,11,11,0.636363636,0.363636364,3661,3661,0,0,0.695110259,"{'Langlade': 6, 'Manitowoc': 21, 'Marathon': 10, 'Marinette': 2, 'Marquette': 5, 'Menominee': 4}",3297341
Wisconsin (EV: 10),01:04.1,Biden,Trump,1630602,1610063,20539,-91,36,4,4,0.75,0.25,3661,3661,0,0,0.698643411,{'La Crosse': 36},3297329
Wisconsin (EV: 10),43:41.7,Biden,Trump,1630599,1610062,20537,-55,21,2,2,0,1,3661,3661,0,0,0.700389105,{'Kewaunee': 24},3297293
Wisconsin (EV: 10),36:21.9,Biden,Trump,1630599,1610060,20539,-34,165,307,307,0.078175896,0.921824104,3661,3661,0,-81.26522217,0.699805068,"{'Clark': 25, 'Douglas': 9, 'Eau Claire': 40, 'Florence': 1, 'Grant': 229, 'Pepin': 4, 'Pierce': 122, 'Polk': 45, 'Portage': 2, 'Racine': 10}",3297272
Wisconsin (EV: 10),26:41.8,Biden,Trump,1630575,1609777,20798,131,-393,-280,Unknown,0.007142857,0.992857143,3661,3661,81.26522217,81.26522217,0.357630979,"{'Ashland': 13, 'Barron': 1, 'Buffalo': 5, 'Iowa': 8, 'Rusk': 5}",3297107
Wisconsin (EV: 10),18:43.3,Biden,Trump,1630577,1610055,20522,-262,32,17,17,0.058823529,0.941176471,3661,3661,0,0,0.605006954,"{'Adams': 10, 'Green': 6, 'Green Lake': 8, 'St. Croix': 6, 'Taylor': 2}",3297500
Wisconsin (EV: 10),57:41.4,Biden,Trump,1630576,1610039,20537,-230,-5,16,16,0.4375,0.5625,3661,3661,0,0,0.596866097,"{'Vernon': 4, 'Vilas': 31, 'Waupaca': 12, 'Waushara': 4, 'Winnebago': 128}",3297468
Wisconsin (EV: 10),07:08.3,Biden,Trump,1630569,1610030,20539,-235,2,2,2,1,0,3661,3661,0,0,0.597667638,{'Manitowoc': 2},3297473
